"stk","CU","muAlpha","alpha","beta0","rho","sigmaAlpha","sigma"
1,"PrtI",0.700153832937259,1.12422921709396,2.53895398763631e-05,0.83843835841849,2.61758762337445,1.5054643553482
1,"PrtI",0.763538512946237,1.17765281940375,2.59272893699747e-05,0.799236257601438,1.37439832062493,1.37075843845112
1,"PrtI",1.19135582823566,1.22093658520895,2.82059419264347e-05,0.809270462021427,0.733080870172351,1.36394032015429
1,"PrtI",1.25932794816221,0.944630207418166,2.00351185470031e-05,0.803527879913603,2.57545455840172,2.03177627478446
1,"PrtI",1.04644695781182,1.41843161976013,2.96133295413692e-05,0.810396117837325,0.949807142774782,1.56165262359824
1,"PrtI",1.05543538547471,1.39142848266254,2.91281966898896e-05,0.0428554043727763,1.32565701261509,0.31312975123183
1,"PrtI",1.58494468327435,1.21463376734263,2.77738012586942e-05,0.787406255142492,0.600530688831731,1.15872566547727
1,"PrtI",1.49752798876296,1.08982980191416,2.76994869177099e-05,0.620625639613549,0.269591832950707,1.16215366230436
1,"PrtI",1.41269247971657,1.1096403077585,2.24954820655061e-05,0.833231595876365,0.266682126150739,2.28315828506611
1,"PrtI",0.885063406718669,1.01505583263363,2.21165106400351e-05,0.536772161764796,0.13456167282152,0.843048566290821
1,"PrtI",0.390408970655701,1.10057075431742,2.41326171914851e-05,-0.0781901077033607,0.507292432935109,0.205238564352591
1,"PrtI",0.901737621291655,1.21188416823001,2.67238076996958e-05,0.477612869240206,0.243806809039928,0.520750425900566
1,"PrtI",1.36029324599677,1.43848885789725,2.78549085983164e-05,-0.511036549526206,2.05553868874144,0.352454982224271
1,"PrtI",0.931753178928469,1.1240406331249,2.67225283951274e-05,0.626618448253067,1.83493988936289,0.708632938395539
1,"PrtI",1.45851139657959,1.36101190797918,2.94571105486112e-05,0.210013443848734,0.968395635484473,0.38833514303537
1,"PrtI",0.882586176615008,1.26818791596228,2.90646736037989e-05,-0.116937091651168,0.473059027978399,0.202534497263486
1,"PrtI",1.32490470981178,1.38265888396139,2.89583804305991e-05,0.861812640309388,0.394648200344555,1.98805720651172
1,"PrtI",0.748155541134626,1.36648743534086,2.69839309680228e-05,0.398746839669685,0.268083168921414,0.699039939716746
1,"PrtI",1.51461206058018,1.38792561095788,3.44787408469241e-05,0.868776584184221,0.226569023588373,2.71564080246486
1,"PrtI",-0.803087332050391,1.06382180306276,2.17412788325816e-05,0.746381680728707,3.09938641270869,1.09186379368099
1,"PrtI",2.09452408912219,1.52811389390993,3.77926355948586e-05,0.769561851883186,1.67260079917916,2.16169399467515
1,"PrtI",0.242136068905416,0.831557453812398,1.62603814769749e-05,0.806287426123346,3.12817896222511,1.518185447142
1,"PrtI",1.10056629304299,1.40480328985416,3.37922509460888e-05,0.678752492083298,0.249079181068516,1.18880006072089
1,"PrtI",0.820001165261863,1.27519844750622,2.27245689892596e-05,-0.163512558875085,1.51493806364233,0.356494398943034
1,"PrtI",1.17601213329411,1.25335179260188,3.33603727987246e-05,0.895531459293573,0.565116014515895,2.89042226287683
1,"PrtI",1.08321122234249,0.944424766635727,1.58164104267268e-05,0.769678263001572,2.07869527721745,1.08287668598651
1,"PrtI",0.805358933160167,1.14069318549957,2.43770173622059e-05,0.310445695072263,0.541698768249391,0.450406154629887
1,"PrtI",1.23057413176634,1.39492201914993,3.32057825508085e-05,0.62947460387966,0.537500443759797,1.25056750699187
1,"PrtI",1.71694550395058,1.21704888658763,2.90802120999968e-05,0.00684904044997595,1.00324129456342,0.32153585271572
1,"PrtI",0.943101860674666,1.0810790406893,2.07460292317477e-05,0.399683724309055,1.08974666376572,0.46300222412319
1,"PrtI",0.314721858835008,1.32263222220967,3.18691198044285e-05,0.829345765600034,0.916576409882135,2.13552194365534
1,"PrtI",0.826803644043882,1.02954283679938,1.99344861273845e-05,0.784171613069895,0.337358259512872,2.12322826461701
1,"PrtI",0.753968520739412,1.17406756030493,2.48112352444442e-05,0.88512527072064,0.347391355735901,2.98147091972035
1,"PrtI",1.02830207795513,1.34452577862837,3.02125583254585e-05,0.768946528809943,0.191195781135019,1.38266476614277
1,"PrtI",0.879056687608367,1.15359453094328,2.31268768975027e-05,-0.18792336986107,0.234855637657891,0.368669668424321
1,"PrtI",1.08355183731497,1.0035901292554,2.20094108569165e-05,0.273020681780207,0.162473545239827,0.367264922358145
1,"PrtI",2.21992046776498,1.32032121873486,3.66007091716148e-05,0.50918573423133,1.73064753100399,0.825124225566206
1,"PrtI",0.988256817231343,1.18031075688273,2.91553376492598e-05,0.363171960033091,0.303923587139433,0.460792228313654
1,"PrtI",0.283506857892158,1.27499121376588,3.06358737618391e-05,0.60098850070242,2.6367912686255,0.716485814864271
1,"PrtI",0.781523493956271,1.22604133201482,2.80167447715219e-05,0.612622145634774,0.527872954013626,0.869650859422931
1,"PrtI",0.709414123536244,1.10009841256928,2.26306528968478e-05,0.803580542940759,0.819686027248265,1.75757054479493
1,"PrtI",1.43774335473195,1.0339158107906,2.05059367285355e-05,0.764345228660116,0.843670660785781,1.26776709990711
1,"PrtI",0.979777349680735,1.24734519523352,2.28469086337734e-05,0.497629200682433,0.66905218209573,0.550488518789089
1,"PrtI",0.561123743374842,1.37436545199647,3.17282979882377e-05,-0.0239613183687054,1.04240358344948,0.257288730133274
1,"PrtI",1.06444958327476,1.33069206792192,3.5526901058799e-05,-0.21013757205113,0.619859658187672,0.300419823198738
1,"PrtI",1.25957092924067,0.958812302314125,2.27127450145402e-05,0.784054209114884,1.3632420808254,1.77700977036133
1,"PrtI",1.10554891865509,1.09616020594618,2.40238564991254e-05,0.145993351300266,0.0898123056530935,0.261994905032777
1,"PrtI",1.32054540438191,1.24463577946741,2.88551605355935e-05,0.814803334958383,0.877074268979795,2.02708153496736
1,"PrtI",0.707032112923089,1.42121629913278,3.44948102148066e-05,-0.336488230150303,0.665031073427,0.246045560048268
1,"PrtI",0.68291443296751,1.16789649151997,2.32250098495946e-05,-0.306116777561826,1.14890566831548,0.217000327404767
1,"PrtI",1.15455362234304,1.02944346955611,2.44138521621661e-05,0.484913315949853,0.954546643559115,0.600282538128765
1,"PrtI",0.582444524272443,1.15564673475952,2.31906000770832e-05,0.617425203381457,0.41789013997747,0.875836828770604
1,"PrtI",0.756504724548763,1.01847733463326,2.1389845646404e-05,0.879805441465026,0.256880779162984,2.43006386327189
1,"PrtI",0.437075067543419,1.15020424497053,2.73506991967779e-05,0.9055938380754,2.19008239742345,2.41643208929393
1,"PrtI",1.46015235950772,1.42076570400851,3.2180346953947e-05,0.567529428785124,0.744761293768441,0.919739109774014
1,"PrtI",-0.00937594447992285,0.986822018189233,1.61958604006526e-05,0.775028344036157,1.20064647822313,1.52389594122867
1,"PrtI",1.16386202426674,1.03534877962385,2.64216025363514e-05,0.519921377649254,0.0737433696042349,0.895399207050442
1,"PrtI",1.03359111400428,0.948334901269281,2.25028574489064e-05,0.858939532096047,0.27859174631278,2.20813310734133
1,"PrtI",0.930531353807775,1.10555503757209,2.63328416216449e-05,0.920187400239557,2.17004931022948,2.05401086249084
1,"PrtI",0.919196869135076,1.40277640034947,3.55747920122136e-05,0.828190952354579,0.167456757095404,2.19588768223479
1,"PrtI",1.18936774993161,1.00465208601218,2.06288251751917e-05,-0.255528702426657,0.690145786604659,0.252656279196218
1,"PrtI",0.913471113281323,1.18801814133417,2.68084744851905e-05,0.413164497381798,0.403340480058531,0.595339965626281
1,"PrtI",1.36611063498914,1.13803598635033,2.47287501037667e-05,0.579826368502092,0.49062796107124,0.723528292207425
1,"PrtI",1.11679872886035,0.948417073203341,1.77164043121129e-05,0.854906366505066,0.620121655561439,2.34452243023176
1,"PrtI",1.01036556619075,1.16968468638168,2.56172268391736e-05,0.292458158504213,1.34335289218937,0.416666841221179
1,"PrtI",1.15359316556455,1.45012178953948,3.42827205184758e-05,0.252383793804812,1.19523687331609,0.509653796667498
1,"PrtI",1.2640752402122,1.3599471890962,2.5287027282344e-05,0.472956966745591,1.47172795331244,0.597527161117229
1,"PrtI",1.3083897274803,1.15253998860345,2.57985561161562e-05,0.86043608205425,0.833131476630007,2.16162575846732
1,"PrtI",0.840081386256531,1.33351021158104,3.42200653891807e-05,0.0359031958153097,0.229441660358591,0.363093032345418
1,"PrtI",1.02453489561767,1.29092654428889,2.71180919127488e-05,0.851844031739048,0.272406199841738,2.41017097497967
1,"PrtI",0.568056324151687,1.37451689732489,3.23985934135695e-05,0.582666576077421,1.86348864962043,0.605583094943621
1,"PrtI",1.35942529361418,1.32568664633251,3.33560428048129e-05,0.52287279894696,2.41348501755712,0.67729784434681
1,"PrtI",1.66692574232636,1.3379257925428,3.26474005050009e-05,-0.111974421244197,0.582826928102745,0.343620107024185
1,"PrtI",1.24901502525127,1.08309957483252,2.79847177521882e-05,0.0572057217491223,0.267453355978743,0.338724211125215
1,"PrtI",0.153598881463292,1.35004134272845,2.95630551429032e-05,-0.640091719893993,2.22888052302212,0.139602578129995
1,"PrtI",1.37174729005269,1.28981623944891,3.17664838050975e-05,0.291394769727428,2.03407189754609,0.511420303801095
1,"PrtI",0.884230033806689,1.2742502089503,2.90138924335039e-05,0.415638512695717,1.39265214249001,0.465264036386267
1,"PrtI",1.22391160671591,0.839258417116232,1.31555701586112e-05,0.440522186028718,0.370851349829955,0.89658769704057
1,"PrtI",0.749600425561639,1.17230438751568,2.52339319368631e-05,0.141140468701107,1.25622630691249,0.306911933975967
1,"PrtI",1.06256194017976,1.0923366181936,2.44651124287292e-05,-0.12994400767122,0.503780158099196,0.40071997398227
1,"PrtI",1.23897404843671,1.11172211438407,2.65511839801896e-05,0.867764349796301,0.519343055466384,1.51973470543082
1,"PrtI",0.469494065854283,1.50293275609517,3.88735074224995e-05,0.350968731570894,0.691371257946665,0.444568850234222
1,"PrtI",1.03969387021134,1.2972527210851,2.94519318609371e-05,0.103174380001638,0.286842383981476,0.420058131345087
1,"PrtI",1.87246269999228,1.26440586390589,2.96713572541378e-05,0.394707756048618,2.99645406105771,0.41520534386196
1,"PrtI",1.0175060047034,1.04544444154319,1.57504640818909e-05,0.553326138091664,0.29039185677306,0.572866689492762
1,"PrtI",0.835358036335018,1.15689251020219,2.68448773965642e-05,-0.598416398430548,0.312722381330916,0.228109645204547
1,"PrtI",0.971130451395936,0.999974474105616,1.9017820660189e-05,0.834539500670291,2.63255411064418,2.22328863538736
1,"PrtI",0.967332489395654,1.30629582638418,2.99873717988027e-05,0.395126911305977,0.0704910726460583,0.547528788943316
1,"PrtI",1.10805527666637,1.07445059733294,1.90034949966677e-05,0.880319947987965,0.325380605603183,3.02499309286631
1,"PrtI",1.26710174347841,1.24907133302317,2.71874169327107e-05,0.702526792867417,1.27781784954832,1.42285538218359
1,"PrtI",0.535273906060688,1.16968236478158,2.79004895435707e-05,0.875848607521774,1.09598320756287,2.73192351940587
1,"PrtI",1.00500792507012,1.23137667755815,3.05096178593933e-05,0.857420880582074,0.603415755906775,2.75335222986964
1,"PrtI",1.41505621580529,1.25570314565119,2.85453127784457e-05,0.753308447365247,1.80823847823724,1.27825936192624
1,"PrtI",0.198666469073386,1.23941870012217,2.58904499514417e-05,-0.375637993344994,0.657538221186923,0.201420856235666
1,"PrtI",0.880242527643502,1.05014831600502,2.43771775917756e-05,0.586076995004435,0.205892617222192,0.79401771199154
1,"PrtI",1.07803483675461,1.29496353843153,2.6069987434056e-05,0.523795316312883,0.2800141837629,0.613193828279265
1,"PrtI",1.4222456659387,1.09205814012847,2.20699051643837e-05,-0.260162992361388,0.589461469075349,0.203926788022629
1,"PrtI",0.879361560134636,1.06624064771342,2.31445213352718e-05,-0.185796510833624,0.174032112057322,0.367382710027366
1,"PrtI",0.576021551723289,0.88843999552617,1.34637082993465e-05,0.83908121946068,1.25053890195078,1.99329319113859
1,"PrtI",0.884218969608523,1.18509009785112,2.88054701579929e-05,0.629583471574577,0.457818787427003,0.760488802233629
1,"PrtI",2.06114672225309,1.36537434197963,3.52546660801389e-05,0.847681310718768,2.31571657353969,2.13427309821914
1,"PrtI",0.508324294197545,1.20073242432663,2.60407092250269e-05,-0.232166317360701,0.434026269289869,0.285454708961126
1,"PrtI",1.41836293246177,1.25305092630216,2.76490028319911e-05,0.666351482350353,1.12883202683579,0.99105204884462
1,"PrtI",1.58798957613434,1.20990145097557,2.53993830790653e-05,0.547118374720976,0.488585276664452,0.557818970019955
1,"PrtI",0.68640806467685,1.11555966272214,2.59552688673479e-05,0.643318953043966,2.71101409890531,0.96848822827292
1,"PrtI",1.47227166455492,1.13295042736603,2.59954026636997e-05,0.834475601343912,1.98682749254228,2.140603696832
1,"PrtI",0.88905773415675,1.07860377615962,2.06733672706962e-05,0.578855367064989,0.224718443054341,0.65455219507269
1,"PrtI",1.73888081538493,1.16142022092119,2.10029455796044e-05,0.18575287047328,1.76972041040138,0.411383929982353
1,"PrtI",1.14196162853822,1.20376959649894,2.72076905234558e-05,0.50010014669238,0.168388417431468,0.702985592983487
1,"PrtI",1.09825340519499,1.34702459541931,2.88453536451143e-05,0.442403001739779,0.343158590039417,0.772318934429765
1,"PrtI",1.06634577035308,1.09462763698406,2.35091374500555e-05,0.803214353012482,0.376385604730923,1.35354024892127
1,"PrtI",0.952167475272137,1.39195836284108,2.72316667626611e-05,0.130950806674311,0.354786057284963,0.403141536703956
1,"PrtI",0.537748079011464,1.28033205683382,3.13245659703538e-05,0.885128188208569,0.241129785162814,2.84172466736447
1,"PrtI",0.980466880561183,1.29911955270307,2.72815430174479e-05,0.671481223792245,0.85948664699969,1.01665124796743
1,"PrtI",0.450167523318275,1.25291142196801,2.87087809410093e-05,0.398503271688386,0.697929599054761,0.617020301222
1,"PrtI",0.801578009002111,1.39353794625415,3.16880513469032e-05,0.522348008970358,2.98699387142132,0.534473957140867
1,"PrtI",1.25700102679523,1.48411083413142,3.41000676382558e-05,0.113587779479826,0.506329363272273,0.350129760267142
1,"PrtI",0.848949001579573,1.28892868009497,3.06943292506437e-05,0.469021302248078,1.56941824629522,0.644933490182328
1,"PrtI",1.06917683837689,1.30342867212664,3.04927507736432e-05,0.891988515032725,1.37584750869063,3.11959456050379
1,"PrtI",0.753681617047205,1.14705908765479,2.62493156436477e-05,0.887679748479809,0.28623610969851,2.10990223345937
1,"PrtI",0.225507948983953,1.0742556303589,2.29993274771405e-05,0.404093962500765,1.31672722839076,0.387338799753773
1,"PrtI",1.02884332025135,1.14809056314296,2.40091411892703e-05,0.769859393093375,0.379695063811306,1.34169757861838
1,"PrtI",0.479038209897631,0.986409267909263,2.24540801819001e-05,0.761109892816819,1.50585167821131,1.49328705554166
1,"PrtI",0.643319095132503,1.20610950443582,2.79026749826166e-05,0.820954445472028,0.135556891711476,1.70969157053323
1,"PrtI",1.79296764576496,1.39145983404772,3.29851768691422e-05,0.88014599393764,1.2019272811354,1.97853485586315
1,"PrtI",1.49145338514955,0.956006136307517,1.99939093117559e-05,0.605035534046135,0.809513017233452,0.864002162587833
1,"PrtI",0.921002326167704,1.11510942920608,2.60733102882392e-05,0.622949248618203,0.236029688580538,0.828455503183841
1,"PrtI",0.992993824879049,0.953782714055613,2.36726523393397e-05,0.729040806017994,0.390660523304153,1.67818726535473
1,"PrtI",1.20709197600475,0.936484069296641,1.9839223315844e-05,0.838239135303754,0.773940716916305,1.49500202051392
1,"PrtI",1.127995701842,1.09781330574015,2.36954682110348e-05,-0.245944695850187,0.389888000678796,0.277447136774164
1,"PrtI",1.44597469091866,1.39167037068549,3.23804258316734e-05,0.610225995421124,0.322338785154033,0.808928696708251
1,"PrtI",-0.290515979563017,1.26976399645338,2.68007463500845e-05,0.173745043975424,2.09863305283564,0.324138487939457
1,"PrtI",1.32742867186303,1.56982902166607,3.28124658577644e-05,0.787398802085797,0.234822182352895,1.97554446676265
1,"PrtI",1.21718458191678,1.33787883735783,3.29829807039498e-05,0.930629425165717,0.426051178018691,2.55230058920724
1,"PrtI",1.57757759248024,1.2159389329891,2.89158855865932e-05,-0.418757380701629,1.74262552428357,0.272821320671126
1,"PrtI",0.867319563084264,1.24358438541754,2.92462580499804e-05,0.81399805279486,0.370820833572012,1.69858110200771
1,"PrtI",1.00048849460207,1.11133475293835,2.30610283087744e-05,0.131673472865283,1.55559821867094,0.304190211374635
1,"PrtI",0.769358230338204,1.05979120334311,2.2036587786145e-05,0.120174396938487,1.62115052378947,0.309547866522852
1,"PrtI",0.857052069705215,1.00575109408071,1.62977966798491e-05,0.333515057017517,0.0941047611844411,0.485784062849275
1,"PrtI",0.296699911871456,1.22626305111485,3.19822427508143e-05,0.862487829251974,3.06489966705138,1.74766681121017
1,"PrtI",1.07588593078854,1.28580777326576,1.83606337260174e-05,0.0928656973573983,0.0629772219725778,0.450655408118854
1,"PrtI",0.934562745150579,0.958375600462469,2.39278063948801e-05,0.487216576015019,0.314750492078215,0.52829226213671
1,"PrtI",0.848692644973123,1.36706067608885,3.61787733566457e-05,0.321954670182729,1.07863505885092,0.510849945061387
1,"PrtI",1.29777721144373,1.23946970032303,2.78315711482601e-05,-0.53963379633947,1.23677069248402,0.196917799858866
1,"PrtI",1.00589560219631,1.32906263407287,2.91590070247884e-05,0.627794420803503,0.984272134713958,1.01593564899138
1,"PrtI",1.42632785339969,1.36749622086948,3.01166902338169e-05,-0.633433019141219,0.607804096155778,0.233674182458953
1,"PrtI",0.782926800183604,1.07705368188826,2.53759505886363e-05,0.753074860280681,1.71676623814739,1.61962890694828
1,"PrtI",1.38232831558751,1.20453759064442,2.50341581107662e-05,0.0406642047494868,0.440053600867635,0.380384383948899
1,"PrtI",1.27593435809891,1.13536425287096,1.51289612701358e-05,-0.270418421707237,0.473692323531235,0.35538524566536
1,"PrtI",0.972777654746869,0.869495806187087,2.1170638288871e-05,0.88696299328168,0.338832477399865,2.63337999924147
1,"PrtI",0.676757241857594,1.38550546031275,2.62673382723991e-05,0.5779810208888,0.498586704500592,1.38901224478804
1,"PrtI",0.443963573846982,1.17101528788428,2.65499937143358e-05,0.845227340762685,0.475479975765202,1.77145279057012
1,"PrtI",1.03115027339554,1.12557587796022,2.19074315041199e-05,0.157984060395509,0.783649187543199,0.540163644959881
1,"PrtI",1.82954248668743,1.2443924074342,2.77263960550665e-05,-0.149550019539726,0.773151107568554,0.266502783382928
1,"PrtI",1.2816911505148,1.29870422340973,2.43474474007163e-05,-0.387568935510325,0.0919793689107024,0.272155849374246
1,"PrtI",0.975565557467754,1.18231683154431,2.61114909425776e-05,0.713980657646393,0.645038307198641,1.33388944864962
1,"PrtI",0.279562179992776,1.10523915477745,2.1932111262189e-05,0.275412817287601,0.922347658512733,0.444808673886198
1,"PrtI",0.946694204563103,1.25846227734666,2.99073980644641e-05,0.644830122587643,0.479183043122973,0.985061262523009
1,"PrtI",0.685400761997628,1.24813342845883,3.06054653226372e-05,-0.352654214373153,0.634939987696797,0.233474654552819
1,"PrtI",0.703073743462436,1.03555950402771,1.88638784816776e-05,0.601048302462211,2.40352097480764,0.635874915496833
1,"PrtI",1.06625264615611,0.971647336410348,2.0219073850423e-05,0.554681450730319,0.0558569166360814,0.47341412568821
1,"PrtI",1.48019318467013,1.22081837169938,2.71656998913198e-05,0.712129576078484,0.468130108376047,0.758537928777242
1,"PrtI",0.550746843385615,1.17570390596109,3.02619642578768e-05,-0.509152206506859,1.98852089639818,0.224279747746905
1,"PrtI",1.11128275523702,1.07745774749836,2.17923980574827e-05,0.294912510647303,0.710558465862578,0.589240061531691
1,"PrtI",0.569130955573681,1.33783763668455,2.21074471715044e-05,0.324993060900227,1.00235262596973,0.497838986673146
1,"PrtI",1.36437358892633,0.98952047977081,1.98424504499363e-05,0.725702875301482,0.295870765101003,1.19846160608755
1,"PrtI",1.29165782671984,1.15136975923884,2.35080552892441e-05,0.534604149096252,0.145833320112797,0.791768559416515
1,"PrtI",1.35829776743243,0.964305462527869,1.72759389763288e-05,0.480054771496129,0.420114517468311,0.683059933023986
1,"PrtI",0.685527722619623,1.09170581563419,2.76116435902612e-05,0.334107121777215,0.203888310129048,0.583042654422411
1,"PrtI",0.892549832083688,0.836906921901662,1.61148649935628e-05,0.816537732303338,0.485554855869003,1.81015868995204
1,"PrtI",1.03559750533361,1.36766534159941,2.81298204257928e-05,-0.51857563869597,1.30877548815483,0.245133281119832
1,"PrtI",1.18852184838299,1.21060572129153,2.44833712158865e-05,0.546291768980701,2.38660409853875,0.83168281246212
1,"PrtI",1.23727768158102,1.22109350903229,2.44425506779487e-05,0.792872161852881,1.2681403387237,1.50970569193929
1,"PrtI",1.80038403730297,1.13978466338155,2.78831335426335e-05,0.0104842872465605,0.857783492682155,0.352654620676144
1,"PrtI",1.89664434400767,1.08487395548318,2.28972561322499e-05,0.790924489746971,1.33943145505772,1.45571255618056
1,"PrtI",0.814901225223734,1.21158952294594,2.61653460957345e-05,-0.00573653360446691,0.462971621946764,0.331489370273871
1,"PrtI",1.13626020572284,1.421123345353,2.96240487728566e-05,0.158183865945333,0.643308015484622,0.354661456732229
1,"PrtI",1.17589970744517,1.25673485382868,2.63022023647007e-05,0.577590569826215,0.317573729090145,0.64296053420207
1,"PrtI",0.790647438725404,1.33847819139528,2.98942498717886e-05,0.418477793665485,1.34137947171901,0.486177774015933
1,"PrtI",0.996219756856579,0.923572929447051,1.99164427350104e-05,0.782657784743637,0.00429216436696307,1.26374971720262
1,"PrtI",1.62382861653587,1.30230038807448,3.15019014235694e-05,-0.296181072010625,1.07077430620849,0.308350506041365
1,"PrtI",0.828992098563089,1.19998001682938,2.38877102250955e-05,0.390957542710074,1.80885079012587,0.504962203274331
1,"PrtI",0.944781131393631,1.10717956830206,2.21051361512917e-05,-0.377152246045123,0.110960213865728,0.250006723313721
1,"PrtI",0.826552382061782,1.08224790107988,2.73611192342775e-05,0.719620095696729,0.0337580675145165,1.34013970485371
1,"PrtI",1.13801442501449,0.997699006097882,2.18469282187481e-05,0.836250724416917,0.533514889378163,1.29117975944877
1,"PrtI",0.686834023540707,1.07219611674414,2.50486702248393e-05,0.694383237851281,1.04112820719909,0.915851315913849
1,"PrtI",-0.0603254093364228,1.15931248890795,2.57737391512202e-05,0.548269134394265,0.645249835926422,0.9594297291764
1,"PrtI",0.809547140631198,1.33704908164998,3.68253327301077e-05,0.755780795045884,2.19476375021831,1.1666630706653
1,"PrtI",1.45148284818125,1.11741235490571,2.38517569232664e-05,0.0776966632497941,0.362843616480365,0.334635363700801
1,"PrtI",1.47538647204726,1.40855218774166,2.82681876993761e-05,0.516893682910202,1.01603867593516,0.921223569393742
1,"PrtI",1.00988338426388,1.21686316700303,2.23767753708243e-05,-0.0181754746393223,0.778651273586612,0.315134218864228
1,"PrtI",0.485728167521368,1.10642235545553,2.63779850248317e-05,-0.203109658918617,0.736739860908993,0.341903167339267
1,"PrtI",0.748051148456064,1.26657027053563,2.82050046402795e-05,0.474901257417533,0.385375195537916,0.613243100096026
1,"PrtI",0.921845055659948,1.12003416889008,2.03114797267742e-05,-0.390592798035595,0.0727643537269073,0.210219639057484
1,"PrtI",2.67388330088198,1.13575283212575,2.6970447784259e-05,0.536340976925525,2.93374656286569,0.828236557074581
1,"PrtI",1.20728839922717,1.18490255988401,2.43572339457159e-05,0.39318718651848,0.142740006656975,0.707931812534336
1,"PrtI",0.710826782689059,0.942687812611737,1.91506776512386e-05,0.580222195246289,0.392900071451481,1.10636078470593
1,"PrtI",0.59427005551472,1.32154804983124,3.38965364961661e-05,0.570772978249521,1.81039626661908,0.761894952899249
1,"PrtI",1.25990110447953,1.2120468568672,2.53739509261034e-05,0.694853912283871,1.88514479708256,1.21467046714509
1,"PrtI",1.50558562301623,1.43594140183623,3.4867956065142e-05,0.279095976837332,2.339192939678,0.431920483528415
1,"PrtI",1.43462961900816,1.25525498913561,2.76509504006584e-05,0.586824018152857,2.17590757780476,0.808190345033006
1,"PrtI",0.730584282338814,1.29054812882613,3.21746767076886e-05,0.91890002165128,0.373116579131357,2.89478100509858
1,"PrtI",1.36382512112695,0.990140523370707,1.88936654931539e-05,0.434790701962115,0.202359183067242,0.510893247311021
1,"PrtI",1.19323577384392,1.48719779325018,3.47120601587961e-05,0.143244873675317,0.626988218536975,0.31362398420713
1,"PrtI",1.74404220224368,1.27852899095851,2.94156028993609e-05,0.846740841710381,2.3979913286505,1.92273035656924
1,"PrtI",0.974751212947614,1.05552237524137,2.38262928193646e-05,0.789151168567005,0.0319553404466846,1.97509732992756
1,"PrtI",0.751727546376927,1.29695018147983,3.21605683757507e-05,0.820621138762113,0.154955929345457,1.87627564899936
1,"PrtI",0.981692510434345,1.43314076036863,3.36192716548126e-05,0.310183695920628,0.18084776078971,0.465104028657319
1,"PrtI",0.518569712677469,1.17902203572147,2.15045549830056e-05,-0.0842135397555812,0.327011401102193,0.296321744975691
1,"PrtI",0.628844605371574,0.893692389265026,1.76956259953543e-05,-0.043144579789278,0.518669802084914,0.358681016754528
1,"PrtI",1.13576606916115,1.29814781527576,3.08039626641684e-05,0.764417604780146,0.539336966684955,1.17480778734452
1,"PrtI",1.55614358350873,1.43218615590591,3.25371182715654e-05,0.0665195932617989,1.81621281642759,0.356944035098442
1,"PrtI",0.793574824940205,1.25078845283763,2.71461074806689e-05,0.817092774236066,0.90470832359284,1.84380574137117
1,"PrtI",1.01810189705419,0.984327819975586,2.2029896403412e-05,-0.457571231323153,0.171219780474489,0.315350000607011
1,"PrtI",0.422844776418775,1.41489003801672,3.40779110417847e-05,-0.196058381946283,1.43109458920405,0.329713708773772
1,"PrtI",0.981127996402919,1.26594857048644,2.76833890252285e-05,0.67968271016738,0.162644762100147,1.01710600998874
1,"PrtI",0.935936673297958,1.11729218418726,2.34324713735659e-05,0.78485777581826,0.26853854524682,1.6303616608962
1,"PrtI",0.678948448401834,1.11131878953927,1.90839860695557e-05,0.583402948191792,0.625349166918259,0.828927139982227
1,"PrtI",1.14952458485799,1.09550605933369,2.09454060226253e-05,0.218935516636698,0.67540722896233,0.371984959440422
1,"PrtI",1.1241102053774,1.19066149128511,2.26933773734833e-05,-0.758484809396592,0.215205931964389,0.263159876221751
1,"PrtI",0.955836206459744,1.38363442907051,2.812352365031e-05,0.74816507427284,2.55683475962918,2.4367185063349
1,"PrtI",1.01278929944532,1.10351084856312,2.60642974860172e-05,0.508591777353303,0.176357837539667,0.648063609758014
1,"PrtI",0.328146469664752,1.03118157825731,2.16857919326296e-05,0.814168171080471,0.381381295376948,1.65805329256999
1,"PrtI",0.75546458540154,1.00289734038523,2.17020216683416e-05,-0.850435170178569,0.588513544764411,0.180633286290354
1,"PrtI",0.99427647522131,1.25097363873269,2.59225178719817e-05,0.476736056646586,0.559518271129949,0.580186567888339
1,"PrtI",0.863116705380715,1.0423327174357,2.28067058230289e-05,0.492390307744569,1.35131369846556,0.813589092686798
1,"PrtI",1.157606932849,1.14965626283527,2.6780234379495e-05,0.886994194519845,0.328969311849454,2.019998271497
1,"PrtI",0.839547059123834,1.05880918281283,2.05595981918348e-05,0.67778707442588,0.298168742792563,1.01753282317485
1,"PrtI",0.943460922733697,1.07274240788519,2.44448850291211e-05,-6.44827190898756e-06,0.218010639739335,0.37794291378703
1,"PrtI",1.13671045829761,1.44962558203621,2.97951518803932e-05,-0.17122432719551,0.241057064255927,0.243531160066145
1,"PrtI",1.17896320329046,1.23310472521779,2.97132116007081e-05,0.349033217751076,0.417910775187797,0.482146703160974
1,"PrtI",1.26426509665862,1.20875683357396,2.59283155396247e-05,0.805430378252657,2.67914647549828,1.4238741062912
1,"PrtI",1.0170867662933,1.12487234229376,2.49350827908506e-05,0.761037318026036,0.133852485421144,1.30416972831141
1,"PrtI",0.884583159235668,1.25714482142318,3.10816692875927e-05,0.302478728013341,0.076474818946042,0.461379853408309
1,"PrtI",1.27637428326499,1.15478073070198,2.22417368809705e-05,0.270848955522624,0.717829411114145,0.349308449442709
